imdb_id,shap_sum,base_value,top_pos_features,top_neg_features,rationale_features,calibrated_probability,recommended_action,phase6_rationale,true_label,genre
tt8093700,-0.2835349142551422,0.0,Network: modularity=+0.222; Embedding PC 03=+0.165; Topic 15 proportion=+0.102; Topic 01 proportion=+0.099; Genre=Action=+0.092,Genre=Romance=-0.223; release_year_parsed=-0.203; Network: top1_dialogue_share=-0.103; Embedding PC 11=-0.094; Topic 10 proportion=-0.066,"Top features pushing probability up: Network: modularity (+0.222 log-odds), Embedding PC 03 (+0.165 log-odds), Topic 15 proportion (+0.102 log-odds). Top features pulling probability down: Genre=Romance (-0.223 log-odds), release_year_parsed (-0.203 log-odds), Network: top1_dialogue_share (-0.103 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Action
tt0383028,-0.34108108282089233,0.0,Genre=Horror=+0.151; Network: lead_role_count=+0.120; Genre=Thriller=+0.079; log(parse_warning_count)=+0.058; Embedding PC 11=+0.042,Topic 15 proportion=-0.126; release_year_parsed=-0.112; Genre=Romance=-0.103; Network: max_betweenness_centrality=-0.102; Topic 01 proportion=-0.101,"Top features pushing probability up: Genre=Horror (+0.151 log-odds), Network: lead_role_count (+0.120 log-odds), Genre=Thriller (+0.079 log-odds). Top features pulling probability down: Topic 15 proportion (-0.126 log-odds), release_year_parsed (-0.112 log-odds), Genre=Romance (-0.103 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt2980592,1.1401517391204834,0.0,Embedding PC 05=+0.218; Network: lead_role_count=+0.202; Genre=Science Fiction=+0.201; Network: modularity=+0.163; Embedding PC 03=+0.139,Topic 15 proportion=-0.110; Network: top1_eigenvector_centrality=-0.084; Embedding PC 06=-0.064; release_year_parsed=-0.064; Genre=Action=-0.061,"Top features pushing probability up: Embedding PC 05 (+0.218 log-odds), Network: lead_role_count (+0.202 log-odds), Genre=Science Fiction (+0.201 log-odds). Top features pulling probability down: Topic 15 proportion (-0.110 log-odds), Network: top1_eigenvector_centrality (-0.084 log-odds), Embedding PC 06 (-0.064 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Mystery
tt0101393,0.7424367666244507,0.0,Genre=Action=+0.334; Genre=Horror=+0.268; Embedding PC 00=+0.086; Topic 10 proportion=+0.085; Network: top1_dialogue_share=+0.080,Topic 18 proportion=-0.138; release_year_parsed=-0.119; Network: n_significant_characters=-0.080; topic_dominant_id=-0.049; Embedding PC 13=-0.039,"Top features pushing probability up: Genre=Action (+0.334 log-odds), Genre=Horror (+0.268 log-odds), Embedding PC 00 (+0.086 log-odds). Top features pulling probability down: Topic 18 proportion (-0.138 log-odds), release_year_parsed (-0.119 log-odds), Network: n_significant_characters (-0.080 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Crime
tt0130018,0.45331889390945435,0.0,Network: dialogue_gini=+0.130; Genre=Science Fiction=+0.122; Topic 15 proportion=+0.091; Embedding PC 11=+0.086; Embedding PC 06=+0.086,release_year_parsed=-0.154; Embedding PC 03=-0.152; Embedding PC 14=-0.057; Network: top1_eigenvector_centrality=-0.051; Embedding PC 13=-0.044,"Top features pushing probability up: Network: dialogue_gini (+0.130 log-odds), Genre=Science Fiction (+0.122 log-odds), Topic 15 proportion (+0.091 log-odds). Top features pulling probability down: release_year_parsed (-0.154 log-odds), Embedding PC 03 (-0.152 log-odds), Embedding PC 14 (-0.057 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Horror
tt0091763,0.6101469993591309,0.0,release_year_parsed=+0.354; Genre=Science Fiction=+0.169; Topic 15 proportion=+0.102; Genre=Romance=+0.075; Genre=War=+0.062,Topic 18 proportion=-0.103; Genre=Horror=-0.088; Network: lead_role_count=-0.074; topic_dominant_id=-0.044; Network: top1_dialogue_share=-0.039,"Top features pushing probability up: release_year_parsed (+0.354 log-odds), Genre=Science Fiction (+0.169 log-odds), Topic 15 proportion (+0.102 log-odds). Top features pulling probability down: Topic 18 proportion (-0.103 log-odds), Genre=Horror (-0.088 log-odds), Network: lead_role_count (-0.074 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt1412386,-0.20728878676891327,0.0,Embedding PC 06=+0.124; Network: max_betweenness_centrality=+0.099; Embedding PC 03=+0.063; Topic 15 proportion=+0.060; Embedding PC 00=+0.056,Genre=Horror=-0.204; Genre=Romance=-0.142; Topic 10 proportion=-0.093; Network: modularity=-0.062; Embedding PC 11=-0.055,"Top features pushing probability up: Embedding PC 06 (+0.124 log-odds), Network: max_betweenness_centrality (+0.099 log-odds), Embedding PC 03 (+0.063 log-odds). Top features pulling probability down: Genre=Horror (-0.204 log-odds), Genre=Romance (-0.142 log-odds), Topic 10 proportion (-0.093 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt5503686,-0.7033230662345886,0.0,Network: max_betweenness_centrality=+0.181; Topic 17 proportion=+0.058; Embedding PC 14=+0.053; Embedding PC 06=+0.050; Embedding PC 12=+0.045,Network: lead_role_count=-0.191; Genre=Romance=-0.147; release_year_parsed=-0.092; Network: top1_dialogue_share=-0.089; Embedding PC 11=-0.086,"Top features pushing probability up: Network: max_betweenness_centrality (+0.181 log-odds), Topic 17 proportion (+0.058 log-odds), Embedding PC 14 (+0.053 log-odds). Top features pulling probability down: Network: lead_role_count (-0.191 log-odds), Genre=Romance (-0.147 log-odds), release_year_parsed (-0.092 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt8368408,0.25003719329833984,0.0,Network: max_betweenness_centrality=+0.197; Embedding PC 06=+0.117; Network: dialogue_gini=+0.103; Genre=Science Fiction=+0.102; Network: lead_role_count=+0.102,release_year_parsed=-0.276; Genre=Romance=-0.116; Embedding PC 14=-0.098; Embedding PC 05=-0.069; Network: top1_eigenvector_centrality=-0.045,"Top features pushing probability up: Network: max_betweenness_centrality (+0.197 log-odds), Embedding PC 06 (+0.117 log-odds), Network: dialogue_gini (+0.103 log-odds). Top features pulling probability down: release_year_parsed (-0.276 log-odds), Genre=Romance (-0.116 log-odds), Embedding PC 14 (-0.098 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Action
tt5814060,0.5641138553619385,0.0,Genre=Horror=+0.368; Network: lead_role_count=+0.134; Embedding PC 14=+0.125; Topic 17 proportion=+0.119; Topic 12 proportion=+0.115,Genre=Action=-0.121; Network: n_significant_characters=-0.115; Topic 19 proportion=-0.074; Embedding PC 12=-0.063; Genre=Romance=-0.059,"Top features pushing probability up: Genre=Horror (+0.368 log-odds), Network: lead_role_count (+0.134 log-odds), Embedding PC 14 (+0.125 log-odds). Top features pulling probability down: Genre=Action (-0.121 log-odds), Network: n_significant_characters (-0.115 log-odds), Topic 19 proportion (-0.074 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Horror
tt0790686,1.1285122632980347,0.0,Genre=Horror=+0.295; Network: lead_role_count=+0.240; Embedding PC 11=+0.176; Embedding PC 14=+0.161; Network: mean_clustering_coefficient=+0.146,Genre=Romance=-0.135; Topic 15 proportion=-0.067; Embedding PC 12=-0.063; Genre=Science Fiction=-0.047; Genre=Crime=-0.044,"Top features pushing probability up: Genre=Horror (+0.295 log-odds), Network: lead_role_count (+0.240 log-odds), Embedding PC 11 (+0.176 log-odds). Top features pulling probability down: Genre=Romance (-0.135 log-odds), Topic 15 proportion (-0.067 log-odds), Embedding PC 12 (-0.063 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Horror
tt1288558,1.3644883632659912,0.0,Genre=Horror=+0.310; Topic 15 proportion=+0.167; Network: n_significant_characters=+0.146; Genre=Science Fiction=+0.142; Embedding PC 05=+0.110,Embedding PC 11=-0.091; release_year_parsed=-0.078; Genre=Action=-0.075; Network: top1_eigenvector_centrality=-0.046; Embedding PC 03=-0.039,"Top features pushing probability up: Genre=Horror (+0.310 log-odds), Topic 15 proportion (+0.167 log-odds), Network: n_significant_characters (+0.146 log-odds). Top features pulling probability down: Embedding PC 11 (-0.091 log-odds), release_year_parsed (-0.078 log-odds), Genre=Action (-0.075 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Horror
tt0154506,-0.3424904942512512,0.0,Topic 12 proportion=+0.175; Network: top1_dialogue_share=+0.129; Embedding PC 01=+0.076; Embedding PC 03=+0.070; Network: top1_eigenvector_centrality=+0.056,Genre=Romance=-0.151; Network: n_significant_characters=-0.104; release_year_parsed=-0.088; Network: lead_role_count=-0.075; Genre=Action=-0.068,"Top features pushing probability up: Topic 12 proportion (+0.175 log-odds), Network: top1_dialogue_share (+0.129 log-odds), Embedding PC 01 (+0.076 log-odds). Top features pulling probability down: Genre=Romance (-0.151 log-odds), Network: n_significant_characters (-0.104 log-odds), release_year_parsed (-0.088 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt0167260,0.601271390914917,0.0,Genre=Action=+0.234; Network: modularity=+0.215; Embedding PC 03=+0.152; Embedding PC 05=+0.149; Embedding PC 10=+0.113,Network: max_betweenness_centrality=-0.116; Genre=Romance=-0.106; Topic 15 proportion=-0.096; Topic 07 proportion=-0.085; Genre=Horror=-0.071,"Top features pushing probability up: Genre=Action (+0.234 log-odds), Network: modularity (+0.215 log-odds), Embedding PC 03 (+0.152 log-odds). Top features pulling probability down: Network: max_betweenness_centrality (-0.116 log-odds), Genre=Romance (-0.106 log-odds), Topic 15 proportion (-0.096 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Adventure
tt0091167,0.054373741149902344,0.0,release_year_parsed=+0.201; Topic 10 proportion=+0.083; topic_dominant_id=+0.083; Embedding PC 12=+0.077; Genre=War=+0.075,Genre=Horror=-0.109; Genre=Action=-0.098; Network: max_betweenness_centrality=-0.073; Topic 01 proportion=-0.072; Genre=Romance=-0.068,"Top features pushing probability up: release_year_parsed (+0.201 log-odds), Topic 10 proportion (+0.083 log-odds), topic_dominant_id (+0.083 log-odds). Top features pulling probability down: Genre=Horror (-0.109 log-odds), Genre=Action (-0.098 log-odds), Network: max_betweenness_centrality (-0.073 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0096933,-0.4281603693962097,0.0,Genre=Horror=+0.091; Embedding PC 05=+0.077; Genre=Action=+0.066; Embedding PC 06=+0.051; release_year_parsed=+0.048,Genre=Romance=-0.183; Embedding PC 00=-0.078; Topic 10 proportion=-0.070; Network: lead_role_count=-0.060; Network: modularity=-0.056,"Top features pushing probability up: Genre=Horror (+0.091 log-odds), Embedding PC 05 (+0.077 log-odds), Genre=Action (+0.066 log-odds). Top features pulling probability down: Genre=Romance (-0.183 log-odds), Embedding PC 00 (-0.078 log-odds), Topic 10 proportion (-0.070 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt1196141,0.19229811429977417,0.0,Topic 15 proportion=+0.103; Embedding PC 03=+0.100; Embedding PC 04=+0.098; Network: n_significant_characters=+0.075; Topic 18 proportion=+0.051,Genre=Action=-0.100; Network: max_betweenness_centrality=-0.087; Embedding PC 05=-0.071; log(parse_warning_count)=-0.063; Network: lead_role_count=-0.052,"Top features pushing probability up: Topic 15 proportion (+0.103 log-odds), Embedding PC 03 (+0.100 log-odds), Embedding PC 04 (+0.098 log-odds). Top features pulling probability down: Genre=Action (-0.100 log-odds), Network: max_betweenness_centrality (-0.087 log-odds), Embedding PC 05 (-0.071 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0457430,0.34874486923217773,0.0,Genre=Horror=+0.236; Topic 17 proportion=+0.149; Network: dialogue_gini=+0.094; Network: lead_role_count=+0.092; Genre=Thriller=+0.080,release_year_parsed=-0.150; Embedding PC 05=-0.114; Genre=Action=-0.086; Network: top1_eigenvector_centrality=-0.056; topic_dominant_id=-0.054,"Top features pushing probability up: Genre=Horror (+0.236 log-odds), Topic 17 proportion (+0.149 log-odds), Network: dialogue_gini (+0.094 log-odds). Top features pulling probability down: release_year_parsed (-0.150 log-odds), Embedding PC 05 (-0.114 log-odds), Genre=Action (-0.086 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Fantasy
tt0120891,0.7779408693313599,0.0,Genre=Horror=+0.302; Topic 12 proportion=+0.174; Topic 17 proportion=+0.159; Network: n_significant_characters=+0.128; log(total_action_chars)=+0.117,Genre=Romance=-0.153; release_year_parsed=-0.133; Network: lead_role_count=-0.090; topic_dominant_id=-0.082; Embedding PC 11=-0.063,"Top features pushing probability up: Genre=Horror (+0.302 log-odds), Topic 12 proportion (+0.174 log-odds), Topic 17 proportion (+0.159 log-odds). Top features pulling probability down: Genre=Romance (-0.153 log-odds), release_year_parsed (-0.133 log-odds), Network: lead_role_count (-0.090 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Action
tt0119116,0.3353860676288605,0.0,Network: max_betweenness_centrality=+0.157; Network: lead_role_count=+0.154; Genre=Action=+0.153; Topic 01 proportion=+0.086; topic_dominant_id=+0.085,Genre=Horror=-0.118; Embedding PC 05=-0.112; release_year_parsed=-0.101; Embedding PC 06=-0.067; Embedding PC 01=-0.061,"Top features pushing probability up: Network: max_betweenness_centrality (+0.157 log-odds), Network: lead_role_count (+0.154 log-odds), Genre=Action (+0.153 log-odds). Top features pulling probability down: Genre=Horror (-0.118 log-odds), Embedding PC 05 (-0.112 log-odds), release_year_parsed (-0.101 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Adventure
tt0091209,0.03881186991930008,0.0,Embedding PC 12=+0.153; Genre=Horror=+0.108; Network: lead_role_count=+0.092; Topic 12 proportion=+0.082; Embedding PC 24=+0.064,Network: n_significant_characters=-0.237; Topic 18 proportion=-0.084; Embedding PC 06=-0.058; Topic 08 proportion=-0.046; Topic 17 proportion=-0.044,"Top features pushing probability up: Embedding PC 12 (+0.153 log-odds), Genre=Horror (+0.108 log-odds), Network: lead_role_count (+0.092 log-odds). Top features pulling probability down: Network: n_significant_characters (-0.237 log-odds), Topic 18 proportion (-0.084 log-odds), Embedding PC 06 (-0.058 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Horror
tt0783233,0.25564149022102356,0.0,Network: modularity=+0.185; Embedding PC 05=+0.150; Topic 15 proportion=+0.138; Network: dialogue_gini=+0.111; Embedding PC 11=+0.097,Genre=Horror=-0.160; release_year_parsed=-0.110; Embedding PC 06=-0.067; Embedding PC 03=-0.053; Network: top1_dialogue_share=-0.051,"Top features pushing probability up: Network: modularity (+0.185 log-odds), Embedding PC 05 (+0.150 log-odds), Topic 15 proportion (+0.138 log-odds). Top features pulling probability down: Genre=Horror (-0.160 log-odds), release_year_parsed (-0.110 log-odds), Embedding PC 06 (-0.067 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt0115610,1.310476303100586,0.0,Genre=Horror=+0.391; log(n_unique_characters)=+0.143; Genre=Science Fiction=+0.138; Embedding PC 04=+0.135; Topic 12 proportion=+0.091,Genre=Other=-0.059; Genre=Action=-0.056; Embedding PC 11=-0.054; Network: n_significant_characters=-0.048; Embedding PC 05=-0.044,"Top features pushing probability up: Genre=Horror (+0.391 log-odds), log(n_unique_characters) (+0.143 log-odds), Genre=Science Fiction (+0.138 log-odds). Top features pulling probability down: Genre=Other (-0.059 log-odds), Genre=Action (-0.056 log-odds), Embedding PC 11 (-0.054 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Horror
tt0094721,0.523349940776825,0.0,Genre=Horror=+0.299; release_year_parsed=+0.201; Network: n_significant_characters=+0.116; Embedding PC 06=+0.100; Topic 15 proportion=+0.094,Genre=Romance=-0.127; Genre=Drama=-0.079; Genre=Action=-0.073; Embedding PC 14=-0.070; Topic 01 proportion=-0.068,"Top features pushing probability up: Genre=Horror (+0.299 log-odds), release_year_parsed (+0.201 log-odds), Network: n_significant_characters (+0.116 log-odds). Top features pulling probability down: Genre=Romance (-0.127 log-odds), Genre=Drama (-0.079 log-odds), Genre=Action (-0.073 log-odds).",0.6666666865348816,Refer,"Recommended Refer to human reader: at probability 0.667, expected losses from Greenlight ($16.7M) and Pass ($66.7M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Fantasy
tt0118715,-0.955893874168396,0.0,Genre=Horror=+0.220; Embedding PC 06=+0.089; Network: top1_eigenvector_centrality=+0.068; Embedding PC 12=+0.060; Embedding PC 00=+0.053,release_year_parsed=-0.152; Network: lead_role_count=-0.147; Genre=Romance=-0.129; Topic 15 proportion=-0.090; Embedding PC 05=-0.078,"Top features pushing probability up: Genre=Horror (+0.220 log-odds), Embedding PC 06 (+0.089 log-odds), Network: top1_eigenvector_centrality (+0.068 log-odds). Top features pulling probability down: release_year_parsed (-0.152 log-odds), Network: lead_role_count (-0.147 log-odds), Genre=Romance (-0.129 log-odds).",0.375,Refer,"Recommended Refer to human reader: at probability 0.375, expected losses from Greenlight ($31.2M) and Pass ($37.5M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0272152,1.3525021076202393,0.0,Genre=Horror=+0.259; Topic 17 proportion=+0.196; Genre=Science Fiction=+0.181; log(n_unique_characters)=+0.114; log(parse_warning_count)=+0.091,Embedding PC 05=-0.074; release_year_parsed=-0.066; Topic 06 proportion=-0.058; Genre=Action=-0.045; Embedding PC 00=-0.042,"Top features pushing probability up: Genre=Horror (+0.259 log-odds), Topic 17 proportion (+0.196 log-odds), Genre=Science Fiction (+0.181 log-odds). Top features pulling probability down: Embedding PC 05 (-0.074 log-odds), release_year_parsed (-0.066 log-odds), Topic 06 proportion (-0.058 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Science Fiction
tt0086927,2.156738758087158,0.0,release_year_parsed=+1.226; Genre=Science Fiction=+0.257; Embedding PC 12=+0.189; Network: n_significant_characters=+0.092; Embedding PC 05=+0.072,Embedding PC 11=-0.064; Genre=Romance=-0.059; Embedding PC 03=-0.030; Embedding PC 01=-0.029; Network: modularity=-0.021,"Top features pushing probability up: release_year_parsed (+1.226 log-odds), Genre=Science Fiction (+0.257 log-odds), Embedding PC 12 (+0.189 log-odds). Top features pulling probability down: Embedding PC 11 (-0.064 log-odds), Genre=Romance (-0.059 log-odds), Embedding PC 03 (-0.030 log-odds).",1.0,Greenlight,Recommended Greenlight: model probability 1.000 of >=2x ROI yields expected loss $0 from Greenlight vs $100.0M from Pass and $5.0K from Refer.,1,Comedy
tt0405296,-0.6922193765640259,0.0,Genre=Horror=+0.192; Network: top1_dialogue_share=+0.109; Embedding PC 00=+0.088; Embedding PC 01=+0.081; Topic 01 proportion=+0.076,release_year_parsed=-0.161; Topic 15 proportion=-0.144; Network: lead_role_count=-0.139; Embedding PC 14=-0.102; Genre=Action=-0.086,"Top features pushing probability up: Genre=Horror (+0.192 log-odds), Network: top1_dialogue_share (+0.109 log-odds), Embedding PC 00 (+0.088 log-odds). Top features pulling probability down: release_year_parsed (-0.161 log-odds), Topic 15 proportion (-0.144 log-odds), Network: lead_role_count (-0.139 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Animation
tt1763264,0.40302664041519165,0.0,Genre=Horror=+0.263; Embedding PC 14=+0.160; Network: lead_role_count=+0.160; Embedding PC 12=+0.085; Network: dialogue_gini=+0.074,Genre=Action=-0.090; release_year_parsed=-0.089; topic_dominant_id=-0.066; Embedding PC 00=-0.064; Network: n_significant_characters=-0.062,"Top features pushing probability up: Genre=Horror (+0.263 log-odds), Embedding PC 14 (+0.160 log-odds), Network: lead_role_count (+0.160 log-odds). Top features pulling probability down: Genre=Action (-0.090 log-odds), release_year_parsed (-0.089 log-odds), topic_dominant_id (-0.066 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Horror
tt3640682,0.24495360255241394,0.0,Topic 12 proportion=+0.220; Genre=Science Fiction=+0.190; Network: dialogue_gini=+0.070; Embedding PC 14=+0.065; Embedding PC 10=+0.056,release_year_parsed=-0.097; Embedding PC 05=-0.068; Topic 10 proportion=-0.060; Network: top1_eigenvector_centrality=-0.060; Topic 08 proportion=-0.048,"Top features pushing probability up: Topic 12 proportion (+0.220 log-odds), Genre=Science Fiction (+0.190 log-odds), Network: dialogue_gini (+0.070 log-odds). Top features pulling probability down: release_year_parsed (-0.097 log-odds), Embedding PC 05 (-0.068 log-odds), Topic 10 proportion (-0.060 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt0066921,1.3061869144439697,0.0,release_year_parsed=+0.961; Embedding PC 12=+0.159; Genre=Science Fiction=+0.100; log(total_action_chars)=+0.082; Network: lead_role_count=+0.072,Topic 19 proportion=-0.098; Genre=Romance=-0.062; Genre=War=-0.056; topic_dominant_id=-0.044; Genre=Drama=-0.042,"Top features pushing probability up: release_year_parsed (+0.961 log-odds), Embedding PC 12 (+0.159 log-odds), Genre=Science Fiction (+0.100 log-odds). Top features pulling probability down: Topic 19 proportion (-0.098 log-odds), Genre=Romance (-0.062 log-odds), Genre=War (-0.056 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Science Fiction
tt0405422,0.7357085943222046,0.0,Embedding PC 12=+0.210; topic_dominant_id=+0.142; Network: top1_dialogue_share=+0.129; Topic 15 proportion=+0.079; Topic 11 proportion=+0.065,release_year_parsed=-0.116; Genre=Action=-0.077; Embedding PC 06=-0.048; Network: top1_eigenvector_centrality=-0.042; Network: n_significant_characters=-0.030,"Top features pushing probability up: Embedding PC 12 (+0.210 log-odds), topic_dominant_id (+0.142 log-odds), Network: top1_dialogue_share (+0.129 log-odds). Top features pulling probability down: release_year_parsed (-0.116 log-odds), Genre=Action (-0.077 log-odds), Embedding PC 06 (-0.048 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0212338,0.05943310260772705,0.0,Genre=Science Fiction=+0.153; Genre=Romance=+0.104; Network: top1_dialogue_share=+0.088; Network: n_significant_characters=+0.069; Topic 18 proportion=+0.068,Genre=Horror=-0.220; release_year_parsed=-0.139; Genre=Action=-0.098; topic_dominant_id=-0.087; Network: lead_role_count=-0.051,"Top features pushing probability up: Genre=Science Fiction (+0.153 log-odds), Genre=Romance (+0.104 log-odds), Network: top1_dialogue_share (+0.088 log-odds). Top features pulling probability down: Genre=Horror (-0.220 log-odds), release_year_parsed (-0.139 log-odds), Genre=Action (-0.098 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0118607,-0.19624269008636475,0.0,Genre=Horror=+0.409; Genre=Action=+0.168; Network: modularity=+0.141; Topic 17 proportion=+0.135; log(n_unique_characters)=+0.110,Genre=Romance=-0.276; Embedding PC 11=-0.178; Network: lead_role_count=-0.131; Embedding PC 03=-0.100; Embedding PC 06=-0.098,"Top features pushing probability up: Genre=Horror (+0.409 log-odds), Genre=Action (+0.168 log-odds), Network: modularity (+0.141 log-odds). Top features pulling probability down: Genre=Romance (-0.276 log-odds), Embedding PC 11 (-0.178 log-odds), Network: lead_role_count (-0.131 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
